empleado_id,nombre,tienda_id,rol,tipo_contrato,salario_diario_mxn,antiguedad_meses,disponibilidad
E03357,Francisco Mendoza,T042,piso_reposicion,completo,244.71,89,completa
E03358,Miguel Aguilar,T042,cajas,completo,226.5,32,completa
E03359,Manuel Cruz,T042,piso_reposicion,completo,250.05,4,completa
E03360,Paola Chávez,T042,almacen,completo,231.25,77,completa
E03361,Rosa Aguilar,T043,cajas,completo,260.65,76,completa
E03362,Raúl Hernández,T043,piso_reposicion,completo,240.72,42,completa
E03363,Karla Ramos,T043,perecederos,completo,295.21,34,completa
E03364,Karla López,T043,cajas,completo,225.33,96,completa
E03365,Itzel Cruz,T043,piso_reposicion,completo,257.69,51,parcial_tarde
E03366,Mario Mendoza,T043,cajas,completo,226.05,67,completa
E03367,Carlos Castro,T043,cajas,completo,240.82,98,completa
E03368,Sofía Juárez,T043,cajas,completo,257.82,28,completa
E03369,Eduardo Jiménez,T043,almacen,completo,217.07,26,parcial_tarde
E03370,Andrea Rivera,T043,cajas,completo,260.95,6,completa
E03371,Paola Núñez,T043,almacen,completo,238.77,8,completa
E03372,Antonio Luna,T043,piso_reposicion,completo,251.43,74,parcial_tarde
E03373,Antonio Contreras,T043,piso_reposicion,completo,218.97,60,parcial_tarde
E03374,José Álvarez,T043,cajas,completo,230.92,36,completa
E03375,Raúl Álvarez,T043,perecederos,completo,233.66,25,completa
E03376,Itzel Hernández,T043,piso_reposicion,completo,234.54,84,completa
E03377,Ángel Castillo,T043,piso_reposicion,completo,216.88,10,completa
E03378,Alejandro Ortiz,T043,perecederos,completo,252.3,84,completa
E03379,Gabriela Rivera,T043,piso_reposicion,completo,252.02,109,completa
E03380,Rosa López,T043,piso_reposicion,completo,257.43,55,completa
E03381,Mónica Torres,T043,piso_reposicion,completo,251.1,59,completa
E03382,Roberto Núñez,T043,piso_reposicion,completo,210.03,64,parcial_tarde
E03383,Salvador Núñez,T043,cajas,completo,254.08,11,completa
E03384,Paola Castro,T043,cajas,completo,230.0,75,completa
E03385,Ana González,T043,cajas,completo,242.54,44,completa
E03386,Itzel Herrera,T043,piso_reposicion,completo,231.4,56,completa
E03387,Eduardo Pérez,T043,piso_reposicion,completo,257.15,2,completa
E03388,Francisco Herrera,T043,almacen,completo,231.69,106,completa
E03389,Ricardo Martínez,T043,cajas,completo,236.06,40,completa
E03390,Miguel Gómez,T043,piso_reposicion,completo,242.14,9,completa
E03391,Sofía González,T043,piso_reposicion,completo,257.59,94,completa
E03392,Cecilia Luna,T043,cajas,completo,223.55,118,completa
E03393,Brenda Castillo,T043,almacen,completo,240.8,62,completa
E03394,Claudia Núñez,T043,piso_reposicion,completo,220.84,4,completa
E03395,Fernando García,T043,almacen,completo,207.66,120,completa
E03396,Fernando Castro,T043,piso_reposicion,completo,254.94,25,completa
E03397,Cecilia Ramos,T043,piso_reposicion,completo,210.09,29,completa
E03398,Rosa Chávez,T043,perecederos,completo,281.88,85,completa
E03399,Lucía Guerrero,T043,piso_reposicion,completo,214.36,40,completa
E03400,Silvia Martínez,T043,cajas,completo,257.08,10,parcial_tarde
E03401,Víctor Luna,T043,cajas,completo,257.25,82,completa
E03402,Paola Martínez,T043,perecederos,completo,290.39,31,completa
E03403,Mario Cruz,T043,cajas,completo,269.36,104,completa
E03404,Francisco Pérez,T043,perecederos,completo,277.96,18,completa
E03405,Silvia Jiménez,T043,piso_reposicion,completo,229.03,109,completa
E03406,Luis Romero,T043,cajas,completo,229.98,87,completa
E03407,María Aguilar,T043,almacen,completo,231.78,28,completa
E03408,Rosa Álvarez,T043,almacen,completo,224.85,70,parcial_tarde
E03409,Raúl Ruiz,T043,perecederos,completo,235.46,113,completa
E03410,Jorge Luna,T043,perecederos,completo,296.89,7,completa
E03411,Mónica Gutiérrez,T043,perecederos,completo,252.01,99,parcial_manana
E03412,Guadalupe Ramírez,T043,piso_reposicion,completo,210.11,55,completa
E03413,Óscar Sánchez,T043,cajas,completo,274.1,114,completa
E03414,Patricia Gómez,T043,perecederos,completo,270.39,25,completa
E03415,Javier Mendoza,T043,cajas,completo,263.98,87,completa
E03416,Guadalupe López,T043,piso_reposicion,completo,217.63,117,parcial_tarde
E03417,Rubén Contreras,T043,piso_reposicion,completo,230.23,41,completa
E03418,Fernando Silva,T043,cajas,completo,258.7,13,completa
E03419,Raúl Sánchez,T043,cajas,completo,235.06,47,completa
E03420,Manuel Álvarez,T043,perecederos,completo,279.1,72,completa
E03421,Adriana Romero,T043,almacen,completo,211.68,76,completa
E03422,Antonio Ramos,T043,cajas,completo,232.55,58,completa
E03423,Ana Castro,T043,piso_reposicion,completo,210.58,112,completa
E03424,Fernanda Romero,T043,cajas,completo,236.91,69,completa
E03425,Arturo Díaz,T043,piso_reposicion,completo,222.34,77,parcial_tarde
E03426,Jorge Castillo,T043,cajas,completo,265.86,115,parcial_manana
E03427,Luis Pérez,T043,cajas,completo,254.18,113,completa
E03428,Mario Rivera,T043,perecederos,completo,242.45,41,completa
E03429,Alejandro Contreras,T043,perecederos,completo,269.77,34,completa
E03430,Brenda Ramírez,T043,piso_reposicion,completo,221.27,90,parcial_tarde
E03431,Ramón Romero,T043,almacen,completo,221.28,63,completa
E03432,Cecilia Gómez,T043,cajas,completo,273.29,54,completa
E03433,Arturo Chávez,T043,almacen,completo,235.96,84,completa
E03434,Rosa Flores,T043,almacen,completo,232.56,79,parcial_tarde
E03435,José Castillo,T043,cajas,completo,236.89,110,parcial_tarde
E03436,Jorge Castillo,T043,piso_reposicion,completo,216.23,44,completa
E03437,Diana Mendoza,T043,piso_reposicion,completo,247.65,91,completa
E03438,Mónica Díaz,T043,perecederos,completo,269.75,27,parcial_manana
E03439,Mario Romero,T043,piso_reposicion,completo,241.14,113,completa
E03440,Laura Castro,T043,almacen,completo,248.76,10,completa
E03441,Verónica Reyes,T044,perecederos,completo,286.47,41,completa
E03442,Jorge González,T044,almacen,completo,204.0,12,parcial_manana
E03443,Fernando Delgado,T044,perecederos,completo,292.17,28,completa
E03444,Víctor Silva,T044,almacen,completo,247.96,64,completa
E03445,Paola Jiménez,T044,piso_reposicion,completo,212.17,76,completa
E03446,Miguel Ramos,T044,cajas,completo,277.02,81,completa
E03447,Silvia Delgado,T044,perecederos,completo,249.56,15,completa
E03448,Carlos Reyes,T044,cajas,completo,259.89,38,completa
E03449,Elena Ortiz,T044,perecederos,completo,242.24,12,completa
E03450,Eduardo Rojas,T044,piso_reposicion,completo,250.87,1,completa
E03451,Javier Morales,T044,perecederos,completo,288.93,47,completa
E03452,Antonio Luna,T044,cajas,completo,278.7,75,completa
E03453,Salvador Sánchez,T044,cajas,completo,279.55,44,completa
E03454,Karla Ramos,T044,cajas,completo,224.55,4,completa
E03455,Rubén Ramos,T044,piso_reposicion,completo,242.9,26,parcial_manana
E03456,Ricardo Díaz,T044,perecederos,completo,249.11,52,completa
E03457,Víctor Contreras,T044,cajas,completo,227.53,43,completa
E03458,Francisco Ramos,T044,almacen,completo,207.44,99,completa
E03459,Ángel Rojas,T044,almacen,completo,246.82,72,parcial_manana
E03460,Claudia Torres,T044,piso_reposicion,completo,244.18,120,completa
E03461,Adriana Reyes,T044,cajas,completo,223.03,21,completa
E03462,Guadalupe Ramos,T044,cajas,completo,279.05,44,completa
E03463,Itzel Castillo,T044,piso_reposicion,completo,250.39,10,parcial_tarde
E03464,Elena Flores,T044,perecederos,completo,251.64,2,completa
E03465,Adriana Díaz,T044,perecederos,completo,262.96,111,completa
E03466,Miguel Mendoza,T044,cajas,completo,263.59,59,completa
E03467,Salvador Gómez,T044,piso_reposicion,completo,243.8,79,completa
E03468,Alejandro Ruiz,T044,piso_reposicion,completo,233.15,33,completa
E03469,Ramón Ramos,T044,piso_reposicion,completo,235.62,6,completa
E03470,Ramón Contreras,T044,piso_reposicion,completo,212.16,108,completa
E03471,Claudia Flores,T044,almacen,completo,225.03,79,completa
E03472,Carlos Delgado,T044,cajas,completo,240.41,86,completa
E03473,Elena Ramos,T044,piso_reposicion,completo,224.25,64,completa
E03474,Raúl Hernández,T044,piso_reposicion,completo,223.48,48,completa
E03475,Javier Vargas,T044,almacen,completo,232.45,51,completa
E03476,Adriana Torres,T044,almacen,completo,221.46,92,completa
E03477,Jorge Pérez,T044,cajas,completo,245.55,27,completa
E03478,Javier Vázquez,T044,cajas,completo,229.55,41,completa
E03479,Luis Álvarez,T044,piso_reposicion,completo,258.09,37,parcial_tarde
E03480,Manuel Rivera,T044,piso_reposicion,completo,221.2,63,parcial_tarde
E03481,Luis Mendoza,T044,piso_reposicion,completo,230.31,117,completa
E03482,Gabriela García,T044,perecederos,completo,243.31,111,completa
E03483,Sergio Ramírez,T044,piso_reposicion,completo,245.16,65,parcial_tarde
E03484,Víctor Ruiz,T044,piso_reposicion,completo,231.81,24,completa
E03485,Verónica García,T044,piso_reposicion,completo,230.68,113,completa
E03486,Miguel Cruz,T044,cajas,completo,272.51,37,completa
E03487,Patricia Jiménez,T044,piso_reposicion,completo,247.97,43,completa
E03488,Ángel López,T044,perecederos,completo,266.39,107,completa
E03489,Cecilia Silva,T044,almacen,completo,223.43,31,parcial_manana
E03490,Ana Jiménez,T044,cajas,completo,277.59,55,completa
E03491,Gabriela Reyes,T044,cajas,completo,277.39,110,completa
E03492,Manuel Silva,T044,cajas,completo,262.29,38,completa
E03493,Jorge Castillo,T044,cajas,completo,265.61,75,completa
E03494,Alejandra Herrera,T044,piso_reposicion,completo,254.95,4,completa
E03495,Salvador Hernández,T044,perecederos,completo,297.5,120,parcial_tarde
E03496,Rosa Sánchez,T044,cajas,completo,224.94,50,completa
E03497,Fernanda Martínez,T044,cajas,completo,279.84,81,completa
E03498,Luis Jiménez,T044,piso_reposicion,completo,245.15,60,completa
E03499,Eduardo Delgado,T044,piso_reposicion,completo,239.64,52,completa
E03500,Ana Núñez,T044,almacen,completo,220.66,49,completa
E03501,Ana Castillo,T044,cajas,completo,240.18,2,completa
E03502,José López,T044,cajas,completo,268.25,33,completa
E03503,Ángel Aguilar,T044,perecederos,completo,275.81,46,completa
E03504,Sergio Aguilar,T044,piso_reposicion,completo,220.04,44,completa
E03505,Óscar Romero,T044,almacen,completo,230.5,33,completa
E03506,Laura Vargas,T044,cajas,completo,228.47,77,parcial_tarde
E03507,Salvador Castillo,T044,cajas,completo,249.81,100,parcial_tarde
E03508,Ángel Vargas,T044,almacen,completo,229.17,107,completa
E03509,Manuel Ramos,T044,piso_reposicion,completo,241.78,117,parcial_manana
E03510,Mario Sánchez,T044,piso_reposicion,completo,217.26,78,completa
E03511,Laura Hernández,T044,cajas,completo,225.74,49,completa
E03512,Ricardo Núñez,T044,piso_reposicion,completo,222.94,78,completa
E03513,Juan Gutiérrez,T044,piso_reposicion,completo,240.35,16,completa
E03514,Miguel Díaz,T044,perecederos,completo,295.22,98,completa
E03515,Víctor Gómez,T044,perecederos,completo,284.54,64,completa
E03516,Roberto López,T044,almacen,completo,237.29,19,completa
E03517,Arturo Luna,T044,cajas,completo,239.81,51,completa
E03518,Mario Hernández,T044,piso_reposicion,completo,215.59,36,completa
E03519,Ramón Torres,T044,piso_reposicion,completo,254.6,42,completa
E03520,Andrea Chávez,T044,cajas,completo,250.05,6,parcial_manana
E03521,Diana López,T045,piso_reposicion,completo,216.62,72,completa
E03522,Rubén Ruiz,T045,piso_reposicion,completo,237.96,66,completa
E03523,Verónica Núñez,T045,cajas,completo,244.02,116,completa
E03524,Óscar Ruiz,T045,cajas,completo,278.84,13,completa
E03525,Claudia Luna,T045,cajas,completo,268.52,62,completa
E03526,Juan Gutiérrez,T045,cajas,completo,228.81,18,completa
E03527,Salvador López,T045,cajas,completo,245.01,105,completa
E03528,Gabriela Rivera,T045,almacen,completo,221.55,64,completa
E03529,Patricia Guerrero,T045,perecederos,completo,255.35,111,completa
E03530,Juan Pérez,T045,perecederos,completo,264.69,33,completa
E03531,Salvador Vázquez,T045,piso_reposicion,completo,243.49,19,completa
E03532,Sofía García,T045,almacen,completo,232.04,76,completa
E03533,María Díaz,T045,cajas,completo,241.43,17,parcial_tarde
E03534,Raúl González,T045,perecederos,completo,279.35,45,completa
E03535,María González,T045,piso_reposicion,completo,224.47,37,completa
E03536,Francisco Sánchez,T045,piso_reposicion,completo,251.77,26,completa
E03537,Mario Vázquez,T045,perecederos,completo,297.51,15,completa
E03538,José Herrera,T045,cajas,completo,237.68,79,parcial_tarde
E03539,Lucía Gómez,T045,cajas,completo,267.08,91,parcial_manana
E03540,Raúl Juárez,T045,piso_reposicion,completo,250.67,47,completa
E03541,Sofía Morales,T045,perecederos,completo,264.35,34,completa
E03542,Ricardo Castro,T045,perecederos,completo,236.14,19,parcial_manana
E03543,Verónica Vázquez,T045,perecederos,completo,285.03,81,completa
E03544,Javier Vargas,T045,piso_reposicion,completo,230.37,97,parcial_tarde
E03545,Mario Silva,T045,cajas,completo,232.48,66,completa
E03546,Elena Silva,T045,almacen,completo,231.33,52,parcial_tarde
E03547,Adriana Romero,T045,perecederos,completo,260.59,78,completa
E03548,Óscar Contreras,T045,almacen,completo,204.38,110,completa
E03549,María Vargas,T045,cajas,completo,279.02,119,parcial_tarde
E03550,Mario Rivera,T045,cajas,completo,234.68,23,completa
E03551,Silvia Luna,T045,cajas,completo,250.66,57,parcial_tarde
E03552,Luis Pérez,T045,cajas,completo,260.04,106,completa
E03553,Elena Chávez,T045,piso_reposicion,completo,215.75,76,completa
E03554,Karla Sánchez,T045,perecederos,completo,281.76,98,completa
E03555,Ángel Álvarez,T045,cajas,completo,258.9,120,completa
E03556,Laura Rojas,T045,piso_reposicion,completo,234.69,12,completa
E03557,Brenda Juárez,T045,almacen,completo,226.42,74,completa
E03558,Alejandro González,T045,perecederos,completo,296.84,64,completa
E03559,Ricardo Rivera,T045,cajas,completo,274.65,34,completa
E03560,Daniela Reyes,T045,cajas,completo,226.72,79,completa
E03561,Gabriela González,T045,piso_reposicion,completo,228.44,12,completa
E03562,Francisco Vázquez,T045,piso_reposicion,completo,235.84,59,parcial_manana
E03563,Claudia Martínez,T045,piso_reposicion,completo,256.0,50,completa
E03564,Ana Mendoza,T045,piso_reposicion,completo,250.83,47,completa
E03565,Laura Castillo,T045,piso_reposicion,completo,229.32,74,completa
E03566,Ramón Romero,T045,perecederos,completo,292.03,114,completa
E03567,Andrea Núñez,T045,perecederos,completo,256.47,114,parcial_manana
E03568,Karla Álvarez,T045,cajas,completo,236.27,84,completa
E03569,Eduardo Rivera,T045,piso_reposicion,completo,240.49,40,completa
E03570,Silvia Castillo,T045,piso_reposicion,completo,227.8,116,completa
E03571,Carlos Juárez,T045,cajas,completo,257.34,120,completa
E03572,Salvador Guerrero,T045,almacen,completo,220.48,102,completa
E03573,Mario Aguilar,T045,almacen,completo,239.79,105,completa
E03574,Diana Hernández,T045,piso_reposicion,completo,257.72,98,completa
E03575,Carlos Gutiérrez,T045,cajas,completo,236.22,91,completa
E03576,Carlos Guerrero,T045,piso_reposicion,completo,235.5,87,completa
E03577,Alejandra López,T045,piso_reposicion,completo,246.22,77,completa
E03578,María Romero,T045,almacen,completo,207.93,78,completa
E03579,Luis Vázquez,T045,cajas,completo,267.75,47,completa
E03580,Javier Torres,T045,perecederos,completo,270.81,107,completa
E03581,Sergio Reyes,T045,almacen,completo,207.49,76,completa
E03582,Itzel Silva,T045,piso_reposicion,completo,253.41,74,completa
E03583,Rubén Romero,T045,piso_reposicion,completo,231.34,89,completa
E03584,Elena Luna,T045,piso_reposicion,completo,218.83,9,completa
E03585,Alejandro Chávez,T045,cajas,completo,231.72,111,completa
E03586,Rosa Delgado,T045,cajas,completo,267.13,70,completa
E03587,Patricia Mendoza,T045,cajas,completo,276.14,114,completa
E03588,Diana Núñez,T045,piso_reposicion,completo,228.91,12,completa
E03589,Silvia Reyes,T045,piso_reposicion,completo,213.94,28,parcial_manana
E03590,Mario Morales,T045,piso_reposicion,completo,215.04,114,completa
E03591,Brenda Martínez,T045,cajas,completo,259.27,83,completa
E03592,Antonio Flores,T045,perecederos,completo,255.95,78,parcial_tarde
E03593,Arturo Pérez,T045,piso_reposicion,completo,231.31,48,completa
E03594,Eduardo Ramírez,T045,almacen,completo,216.85,67,completa
E03595,Jorge Díaz,T045,cajas,completo,247.93,66,completa
E03596,Verónica Guerrero,T045,piso_reposicion,completo,242.18,23,completa
E03597,Claudia Morales,T045,almacen,completo,227.06,68,completa
E03598,Fernando Delgado,T045,almacen,completo,208.21,62,parcial_tarde
E03599,Verónica Juárez,T045,piso_reposicion,completo,234.56,37,completa
E03600,Antonio Silva,T045,cajas,completo,247.64,41,completa
E03601,Jorge Torres,T046,cajas,completo,269.87,75,completa
E03602,Rosa Vargas,T046,piso_reposicion,completo,211.08,16,completa
E03603,Óscar García,T046,piso_reposicion,completo,248.27,105,completa
E03604,Ángel Torres,T046,almacen,completo,224.25,13,completa
E03605,Verónica Luna,T046,cajas,completo,259.92,89,parcial_tarde
E03606,Ana García,T046,piso_reposicion,completo,227.91,96,completa
E03607,Manuel Gutiérrez,T046,perecederos,completo,273.46,37,completa
E03608,Verónica Reyes,T046,almacen,completo,201.78,35,completa
E03609,Alejandro Morales,T046,cajas,completo,222.74,63,completa
E03610,Brenda Rivera,T046,perecederos,completo,285.92,61,completa
E03611,Daniela Gómez,T046,cajas,completo,227.47,104,completa
E03612,Jorge Ruiz,T046,perecederos,completo,230.98,71,completa
E03613,Gabriela Martínez,T046,almacen,completo,245.62,117,completa
E03614,Raúl Pérez,T046,piso_reposicion,completo,223.28,29,parcial_tarde
E03615,Mónica Rivera,T046,almacen,completo,229.12,34,completa
E03616,Alejandra Delgado,T046,piso_reposicion,completo,251.95,29,completa
E03617,Sofía Morales,T046,cajas,completo,264.75,78,completa
E03618,Jorge Martínez,T046,perecederos,completo,233.26,4,completa
E03619,Guadalupe Jiménez,T046,piso_reposicion,completo,238.05,104,completa
E03620,Rosa Aguilar,T046,almacen,completo,227.09,93,completa
E03621,Sergio Chávez,T046,cajas,completo,241.0,119,completa
E03622,Roberto Hernández,T046,perecederos,completo,282.75,115,parcial_tarde
E03623,Eduardo Rojas,T046,cajas,completo,277.84,8,completa
E03624,Ángel Guerrero,T046,cajas,completo,228.83,90,completa
E03625,Claudia Núñez,T046,cajas,completo,228.71,60,completa
E03626,Guadalupe Contreras,T046,piso_reposicion,completo,246.74,88,parcial_manana
E03627,María Díaz,T046,cajas,completo,247.26,105,parcial_tarde
E03628,Patricia Ortiz,T046,perecederos,completo,285.67,70,completa
E03629,Ricardo Contreras,T046,cajas,completo,228.46,0,completa
E03630,Ana Gutiérrez,T046,almacen,completo,201.99,104,completa
E03631,Ramón Guerrero,T046,piso_reposicion,completo,244.9,52,completa
E03632,Fernando Aguilar,T046,cajas,completo,279.68,55,parcial_tarde
E03633,Lucía Luna,T046,piso_reposicion,completo,214.74,70,parcial_manana
E03634,Francisco García,T046,cajas,completo,271.86,110,completa
E03635,María Vargas,T046,cajas,completo,243.12,63,parcial_tarde
E03636,Carlos Juárez,T046,piso_reposicion,completo,210.84,25,completa
E03637,Verónica Ramírez,T046,piso_reposicion,completo,235.5,88,completa
E03638,Verónica Castro,T046,piso_reposicion,completo,223.94,76,completa
E03639,Diana Ramírez,T046,piso_reposicion,completo,244.67,7,completa
E03640,Cecilia Núñez,T046,piso_reposicion,completo,224.39,64,parcial_manana
E03641,Arturo Núñez,T046,cajas,completo,248.9,95,completa
E03642,Eduardo García,T046,piso_reposicion,completo,220.03,106,completa
E03643,Carlos Jiménez,T046,perecederos,completo,287.97,34,completa
E03644,Verónica Morales,T046,almacen,completo,246.27,63,completa
E03645,Mónica Rojas,T046,perecederos,completo,258.23,99,completa
E03646,Adriana Díaz,T046,piso_reposicion,completo,232.44,70,completa
E03647,Cecilia Vargas,T046,perecederos,completo,298.79,50,completa
E03648,Verónica González,T046,almacen,completo,207.11,22,completa
E03649,Fernando Torres,T046,piso_reposicion,completo,250.43,5,completa
E03650,Cecilia Silva,T046,perecederos,completo,269.71,83,completa
E03651,Alejandro Morales,T046,cajas,completo,272.84,116,completa
E03652,Sergio Ruiz,T046,piso_reposicion,completo,224.62,72,completa
E03653,José Contreras,T046,piso_reposicion,completo,224.81,94,completa
E03654,Miguel Contreras,T046,piso_reposicion,completo,226.29,81,completa
E03655,Juan García,T046,cajas,completo,221.0,42,parcial_tarde
E03656,Roberto Flores,T046,cajas,completo,230.19,63,completa
E03657,Salvador Vargas,T046,piso_reposicion,completo,259.73,32,completa
E03658,Ana Luna,T046,cajas,completo,234.94,27,parcial_manana
E03659,Rubén Silva,T046,piso_reposicion,completo,211.0,71,completa
E03660,Itzel Vargas,T046,cajas,completo,236.71,78,completa
E03661,María González,T046,cajas,completo,244.5,119,completa
E03662,María Castro,T046,perecederos,completo,268.35,28,completa
E03663,Brenda Rivera,T046,piso_reposicion,completo,213.43,35,completa
E03664,Adriana Juárez,T046,cajas,completo,267.43,20,completa
E03665,Miguel Vázquez,T046,almacen,completo,241.28,114,completa
E03666,Cecilia Ramírez,T046,piso_reposicion,completo,220.66,94,completa
E03667,Sergio Delgado,T046,almacen,completo,239.92,39,completa
E03668,Mónica Silva,T046,perecederos,completo,255.3,117,completa
E03669,Gabriela Jiménez,T046,cajas,completo,245.39,85,completa
E03670,Francisco Juárez,T046,cajas,completo,276.18,57,completa
E03671,Daniela López,T046,piso_reposicion,completo,254.6,46,completa
E03672,Carlos Rivera,T046,piso_reposicion,completo,228.76,68,completa
E03673,Javier Pérez,T046,piso_reposicion,completo,234.41,10,completa
E03674,Silvia Gómez,T046,almacen,completo,214.33,20,completa
E03675,Mónica Morales,T046,perecederos,completo,266.08,113,completa
E03676,Óscar Gutiérrez,T046,piso_reposicion,completo,244.1,25,completa
E03677,Rosa Díaz,T046,almacen,completo,204.63,19,completa
E03678,Claudia Vázquez,T046,cajas,completo,275.19,104,parcial_tarde
E03679,Silvia Torres,T046,perecederos,completo,280.32,114,parcial_manana
E03680,Luis Reyes,T046,cajas,completo,225.81,98,completa
E03681,Fernanda Gutiérrez,T047,piso_reposicion,completo,237.27,116,completa
E03682,Claudia Romero,T047,almacen,completo,217.39,116,completa
E03683,Itzel Gutiérrez,T047,almacen,completo,228.25,59,completa
E03684,Fernanda Ramos,T047,cajas,completo,221.7,35,completa
E03685,Javier Gutiérrez,T047,piso_reposicion,completo,238.96,19,completa
E03686,Miguel Morales,T047,cajas,completo,274.15,75,completa
E03687,Diana Contreras,T047,piso_reposicion,completo,210.22,73,parcial_tarde
E03688,Brenda Rivera,T047,piso_reposicion,completo,252.27,74,parcial_manana
E03689,Francisco Juárez,T047,piso_reposicion,completo,250.1,92,completa
E03690,Silvia Vargas,T047,piso_reposicion,completo,215.31,56,completa
E03691,Rosa Vázquez,T047,cajas,completo,270.81,82,completa
E03692,Gabriela Díaz,T047,cajas,completo,265.81,79,completa
E03693,Arturo Ramos,T047,cajas,completo,249.46,96,parcial_tarde
E03694,Rosa Delgado,T047,perecederos,completo,247.16,89,completa
E03695,Verónica Ramírez,T047,piso_reposicion,completo,224.41,4,completa
E03696,Laura Romero,T047,perecederos,completo,272.86,74,completa
E03697,Fernando Ruiz,T047,piso_reposicion,completo,222.32,118,completa
E03698,Cecilia Aguilar,T047,cajas,completo,239.52,67,completa
E03699,Juan Pérez,T047,perecederos,completo,295.16,64,completa
E03700,Itzel Jiménez,T047,piso_reposicion,completo,246.47,73,completa
E03701,Gabriela Ramírez,T047,piso_reposicion,completo,246.8,67,completa
E03702,Lucía Luna,T047,piso_reposicion,completo,257.8,48,completa
E03703,Ricardo Cruz,T047,piso_reposicion,completo,210.29,120,completa
E03704,Cecilia Ortiz,T047,piso_reposicion,completo,222.22,8,completa
E03705,Jorge Guerrero,T047,perecederos,completo,276.06,98,completa
E03706,Alejandra Gutiérrez,T047,cajas,completo,246.3,19,completa
E03707,José Ramírez,T047,perecederos,completo,237.9,24,completa
E03708,Mario Rojas,T047,cajas,completo,266.87,73,completa
E03709,Paola Aguilar,T047,almacen,completo,202.35,77,completa
E03710,Miguel Mendoza,T047,piso_reposicion,completo,237.19,112,completa
E03711,Gabriela Hernández,T047,almacen,completo,228.12,35,completa
E03712,Rosa Gutiérrez,T047,almacen,completo,231.8,3,parcial_manana
E03713,Antonio Chávez,T047,cajas,completo,238.94,30,completa
E03714,Alejandra Rivera,T047,cajas,completo,221.42,65,completa
E03715,Salvador Castillo,T047,almacen,completo,244.45,43,completa
E03716,Alejandro Flores,T047,piso_reposicion,completo,256.46,30,parcial_tarde
E03717,María Chávez,T047,cajas,completo,248.92,110,parcial_manana
E03718,Diana Juárez,T047,piso_reposicion,completo,211.03,67,completa
E03719,Salvador Castro,T047,piso_reposicion,completo,239.04,81,completa
E03720,Karla Gómez,T047,cajas,completo,238.96,90,completa
E03721,Juan Torres,T047,perecederos,completo,242.77,49,completa
E03722,Juan García,T047,perecederos,completo,241.83,88,completa
E03723,Lucía Reyes,T047,cajas,completo,230.76,116,completa
E03724,Eduardo García,T047,cajas,completo,239.85,87,completa
E03725,Claudia Pérez,T047,cajas,completo,236.84,35,parcial_manana
E03726,Luis Silva,T047,piso_reposicion,completo,251.82,94,completa
E03727,Ricardo Guerrero,T047,perecederos,completo,264.67,28,completa
E03728,Víctor Castillo,T047,piso_reposicion,completo,231.38,8,parcial_manana
E03729,Carlos Ruiz,T047,piso_reposicion,completo,217.29,53,completa
E03730,Francisco Ramos,T047,perecederos,completo,291.31,61,completa
E03731,Antonio Mendoza,T047,piso_reposicion,completo,212.74,56,completa
E03732,Eduardo Núñez,T047,almacen,completo,211.98,31,completa
E03733,Fernanda Hernández,T047,cajas,completo,257.29,33,completa
E03734,Adriana Cruz,T047,cajas,completo,262.14,111,completa
E03735,Manuel González,T047,cajas,completo,268.07,35,completa
E03736,Andrea Álvarez,T047,cajas,completo,244.62,94,completa
E03737,Juan Juárez,T047,piso_reposicion,completo,227.34,31,completa
E03738,Elena Vargas,T047,piso_reposicion,completo,224.43,13,completa
E03739,Francisco Mendoza,T047,cajas,completo,254.09,7,completa
E03740,Juan Ramos,T047,piso_reposicion,completo,227.43,29,completa
E03741,Lucía García,T047,almacen,completo,216.4,101,completa
E03742,Daniela Ruiz,T047,perecederos,completo,231.18,55,completa
E03743,Alejandra Rojas,T047,almacen,completo,247.42,84,completa
E03744,Francisco Contreras,T047,cajas,completo,223.64,116,completa
E03745,Adriana Reyes,T047,piso_reposicion,completo,223.54,5,completa
E03746,Carlos Torres,T047,piso_reposicion,completo,256.07,13,completa
E03747,Gabriela Medina,T047,piso_reposicion,completo,246.77,111,parcial_tarde
E03748,Eduardo García,T047,perecederos,completo,270.47,68,completa
E03749,Sofía López,T047,almacen,completo,233.04,74,parcial_manana
E03750,Francisco Juárez,T047,cajas,completo,225.82,41,completa
E03751,Karla Contreras,T047,perecederos,completo,286.61,100,completa
E03752,Patricia Ortiz,T047,cajas,completo,235.01,78,completa
E03753,Miguel Jiménez,T047,piso_reposicion,completo,257.81,31,completa
E03754,Daniela Vázquez,T047,perecederos,completo,246.2,78,completa
E03755,Rubén Pérez,T047,perecederos,completo,273.78,0,parcial_manana
E03756,Verónica Torres,T047,cajas,completo,252.72,29,completa
E03757,Elena Gómez,T047,almacen,completo,207.16,24,completa
E03758,Alejandra Delgado,T047,cajas,completo,241.78,95,parcial_tarde
E03759,Daniela Gutiérrez,T047,cajas,completo,266.88,88,parcial_manana
E03760,Gabriela Vargas,T047,almacen,completo,210.63,11,completa
E03761,Juan Flores,T048,piso_reposicion,completo,242.58,79,completa
E03762,Antonio Silva,T048,piso_reposicion,completo,221.44,27,parcial_tarde
E03763,Ana Aguilar,T048,perecederos,completo,286.09,86,completa
E03764,Juan García,T048,cajas,completo,236.18,27,completa
E03765,Karla Vázquez,T048,perecederos,completo,270.59,83,completa
